timestamp,start_time,departure_runways,arrival_runways
2021-01-09 15:52:46,2021-01-09 15:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 16:52:53,2021-01-09 16:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 17:57:02,2021-01-09 17:57:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 18:36:27,2021-01-09 18:36:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 18:55:22,2021-01-09 18:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 20:03:10,2021-01-09 20:03:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 20:53:33,2021-01-09 20:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 21:52:52,2021-01-09 21:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 22:54:41,2021-01-09 22:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-09 23:52:49,2021-01-09 23:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 00:52:58,2021-01-10 00:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 01:53:08,2021-01-10 01:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 02:52:46,2021-01-10 02:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 03:57:28,2021-01-10 03:57:00,"36C, 36R","36C, 36R"
2021-01-10 04:58:09,2021-01-10 04:58:00,"36C, 36R","36C, 36R"
2021-01-10 05:54:53,2021-01-10 05:54:00,"36C, 36R","36C, 36R"
2021-01-10 06:53:35,2021-01-10 06:53:00,"36C, 36R","36C, 36R"
2021-01-10 08:00:00,2021-01-10 08:00:00,"36C, 36R","36C, 36R"
2021-01-10 08:52:47,2021-01-10 08:52:00,"36C, 36R","36C, 36R"
2021-01-10 09:52:52,2021-01-10 09:52:00,"36C, 36R","36C, 36R"
2021-01-10 10:52:53,2021-01-10 10:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 11:53:46,2021-01-10 11:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 12:52:47,2021-01-10 12:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 13:54:09,2021-01-10 13:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 14:54:00,2021-01-10 14:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 15:54:23,2021-01-10 15:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 16:57:25,2021-01-10 16:57:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 17:55:38,2021-01-10 17:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 18:54:31,2021-01-10 18:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 19:47:46,2021-01-10 19:47:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 19:53:03,2021-01-10 19:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 20:52:54,2021-01-10 20:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 21:52:46,2021-01-10 21:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-10 22:52:47,2021-01-10 22:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 00:52:54,2021-01-10 23:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 01:51:55,2021-01-11 00:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 02:53:47,2021-01-11 01:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 03:51:58,2021-01-11 02:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 04:51:48,2021-01-11 03:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 05:52:47,2021-01-11 04:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 06:51:49,2021-01-11 05:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 08:26:44,2021-01-11 06:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 08:53:02,2021-01-11 08:27:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 09:52:09,2021-01-11 08:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 10:51:52,2021-01-11 09:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 11:59:49,2021-01-11 10:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 12:57:45,2021-01-11 12:00:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 13:53:13,2021-01-11 12:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 14:52:24,2021-01-11 13:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 15:55:19,2021-01-11 14:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 16:52:38,2021-01-11 15:56:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 17:52:50,2021-01-11 16:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 18:11:56,2021-01-11 17:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 18:52:54,2021-01-11 18:12:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 19:52:03,2021-01-11 18:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 20:53:51,2021-01-11 19:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 21:52:53,2021-01-11 20:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 22:53:34,2021-01-11 21:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 22:55:35,2021-01-11 22:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 22:56:12,2021-01-11 22:56:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 23:08:23,2021-01-11 23:08:00,"36C, 36R","36C, 36L, 36R"
2021-01-11 23:52:46,2021-01-11 23:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 00:52:53,2021-01-12 00:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 02:04:20,2021-01-12 02:04:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 02:52:50,2021-01-12 02:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 03:52:50,2021-01-12 03:52:00,"36C, 36R","36C, 36R"
2021-01-12 04:53:01,2021-01-12 04:52:00,"36C, 36R","36C, 36R"
2021-01-12 05:56:04,2021-01-12 05:56:00,"36C, 36R","36C, 36R"
2021-01-12 06:07:17,2021-01-12 06:07:00,"36C, 36R","36C, 36R"
2021-01-12 06:53:02,2021-01-12 06:53:00,"36C, 36R","36C, 36R"
2021-01-12 08:12:41,2021-01-12 08:12:00,"36C, 36R","36C, 36R"
2021-01-12 08:52:49,2021-01-12 08:52:00,"36C, 36R","36C, 36R"
2021-01-12 09:47:10,2021-01-12 09:47:00,"36C, 36R","36C, 36R"
2021-01-12 10:00:23,2021-01-12 10:00:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 10:34:49,2021-01-12 10:34:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 10:52:52,2021-01-12 10:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 11:52:45,2021-01-12 11:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 12:10:29,2021-01-12 12:10:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 12:37:31,2021-01-12 12:37:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 12:52:48,2021-01-12 12:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 13:19:48,2021-01-12 13:19:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 13:52:45,2021-01-12 13:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 14:18:48,2021-01-12 14:18:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 14:52:49,2021-01-12 14:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 15:53:21,2021-01-12 15:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 16:57:10,2021-01-12 16:57:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 17:53:18,2021-01-12 17:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 18:52:55,2021-01-12 18:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 19:54:18,2021-01-12 19:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 20:53:14,2021-01-12 20:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 21:53:58,2021-01-12 21:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 22:52:45,2021-01-12 22:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-12 23:53:55,2021-01-12 23:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 00:52:50,2021-01-13 00:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 01:52:48,2021-01-13 01:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 02:59:19,2021-01-13 02:59:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 03:53:05,2021-01-13 03:53:00,"36C, 36R","36C, 36R"
2021-01-13 04:52:44,2021-01-13 04:52:00,"36C, 36R","36C, 36R"
2021-01-13 05:52:45,2021-01-13 05:52:00,"36C, 36R","36C, 36R"
2021-01-13 06:52:50,2021-01-13 06:52:00,"36C, 36R","36C, 36R"
2021-01-13 07:52:46,2021-01-13 07:52:00,"36C, 36R","36C, 36R"
2021-01-13 09:05:12,2021-01-13 09:05:00,"36C, 36R","36C, 36R"
2021-01-13 10:03:08,2021-01-13 10:03:00,"36C, 36R","36C, 36R"
2021-01-13 10:53:23,2021-01-13 10:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 12:03:26,2021-01-13 12:03:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 12:58:59,2021-01-13 12:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 13:56:38,2021-01-13 13:56:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 14:59:45,2021-01-13 14:59:00,"36C, 36R","36C, 36L, 36R"
2021-01-13 15:52:19,2021-01-13 15:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 15:55:15,2021-01-13 15:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 16:54:02,2021-01-13 16:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 17:53:24,2021-01-13 17:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 18:54:15,2021-01-13 18:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 19:53:57,2021-01-13 19:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 20:27:19,2021-01-13 20:27:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 20:57:58,2021-01-13 20:57:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 21:52:52,2021-01-13 21:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 22:55:26,2021-01-13 22:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 23:23:44,2021-01-13 23:23:00,"18C, 18L","18C, 18L, 18R"
2021-01-13 23:52:46,2021-01-13 23:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 00:18:53,2021-01-14 00:18:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 00:53:10,2021-01-14 00:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 01:26:43,2021-01-14 01:26:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 01:42:43,2021-01-14 01:42:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 01:52:51,2021-01-14 01:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 02:31:52,2021-01-14 02:31:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 02:54:45,2021-01-14 02:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 03:32:22,2021-01-14 03:32:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 04:09:47,2021-01-14 04:09:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 04:53:22,2021-01-14 04:53:00,"18C, 18L","18C, 18L"
2021-01-14 05:17:59,2021-01-14 05:17:00,"18C, 18L","18C, 18L"
2021-01-14 13:51:04,2021-01-14 12:56:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 13:53:15,2021-01-14 13:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 14:53:07,2021-01-14 14:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 15:53:32,2021-01-14 15:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 16:36:58,2021-01-14 16:36:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 17:02:08,2021-01-14 17:02:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 17:53:30,2021-01-14 17:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 18:53:08,2021-01-14 18:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 19:53:27,2021-01-14 19:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-14 20:35:32,2021-01-14 20:35:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 20:58:31,2021-01-14 20:58:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 21:53:09,2021-01-14 21:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 22:53:12,2021-01-14 22:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-14 23:27:20,2021-01-14 23:27:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 00:00:37,2021-01-14 23:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 00:53:11,2021-01-15 00:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 01:53:10,2021-01-15 01:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 02:54:43,2021-01-15 02:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 03:53:23,2021-01-15 03:53:00,"18C, 18L","18C, 18L"
2021-01-15 04:55:58,2021-01-15 04:55:00,"18C, 18L","18C, 18L"
2021-01-15 05:53:07,2021-01-15 05:53:00,"18C, 18L","18C, 18L"
2021-01-15 06:52:45,2021-01-15 06:52:00,"18C, 18L","18C, 18L"
2021-01-15 07:52:44,2021-01-15 07:52:00,"18C, 18L","18C, 18L"
2021-01-15 08:56:42,2021-01-15 08:56:00,"18C, 18L","18C, 18L"
2021-01-15 10:30:46,2021-01-15 10:30:00,"18C, 18L","18C, 18L"
2021-01-15 10:52:44,2021-01-15 10:52:00,"18C, 18L","18C, 18L"
2021-01-15 12:00:38,2021-01-15 12:00:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 12:52:52,2021-01-15 12:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 13:53:41,2021-01-15 13:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 14:27:40,2021-01-15 14:27:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 14:53:23,2021-01-15 14:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 15:52:49,2021-01-15 15:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 16:52:53,2021-01-15 16:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 17:28:59,2021-01-15 17:28:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 17:30:25,2021-01-15 17:30:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 17:42:31,2021-01-15 17:42:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 17:55:06,2021-01-15 17:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 18:42:56,2021-01-15 18:42:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 18:52:44,2021-01-15 18:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 19:59:02,2021-01-15 19:59:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 20:37:48,2021-01-15 20:37:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 20:52:48,2021-01-15 20:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 21:12:00,2021-01-15 21:11:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 21:56:22,2021-01-15 21:56:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 22:52:45,2021-01-15 22:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 23:31:54,2021-01-15 23:31:00,"18C, 18L","18C, 18L, 18R"
2021-01-15 23:53:04,2021-01-15 23:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 00:53:42,2021-01-16 00:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 02:21:43,2021-01-16 02:21:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 02:23:22,2021-01-16 02:23:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 03:01:43,2021-01-16 03:01:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 03:59:00,2021-01-16 03:59:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 04:17:19,2021-01-16 04:17:00,"18C, 18L","18C, 18L"
2021-01-16 04:28:57,2021-01-16 04:28:00,"18C, 18L","18C, 18L"
2021-01-16 04:54:49,2021-01-16 04:54:00,"18C, 18L","18C, 18L"
2021-01-16 05:01:27,2021-01-16 05:01:00,"36C, 36R","36C, 36R"
2021-01-16 05:02:46,2021-01-16 05:02:00,"36C, 36R","36C, 36R"
2021-01-16 05:06:39,2021-01-16 05:06:00,"36C, 36R","36C, 36R"
2021-01-16 05:52:52,2021-01-16 05:52:00,"36C, 36R","36C, 36R"
2021-01-16 06:24:49,2021-01-16 06:24:00,"36C, 36R","36C, 36R"
2021-01-16 07:02:12,2021-01-16 07:02:00,"36C, 36R","36C, 36R"
2021-01-16 07:14:57,2021-01-16 07:14:00,"36C, 36R","36C, 36R"
2021-01-16 07:52:49,2021-01-16 07:52:00,"36C, 36R","36C, 36R"
2021-01-16 09:26:21,2021-01-16 09:26:00,"36C, 36R","36C, 36R"
2021-01-16 10:27:45,2021-01-16 10:27:00,"36C, 36R","36C, 36R"
2021-01-16 10:41:19,2021-01-16 10:41:00,"36C, 36R","36C, 36R"
2021-01-16 10:53:41,2021-01-16 10:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-16 11:58:45,2021-01-16 11:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-16 12:53:28,2021-01-16 12:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-16 13:22:22,2021-01-16 13:22:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 13:53:21,2021-01-16 13:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 14:53:02,2021-01-16 14:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 15:55:26,2021-01-16 15:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 16:42:43,2021-01-16 16:42:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 16:52:50,2021-01-16 16:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 17:55:42,2021-01-16 17:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 18:57:35,2021-01-16 18:57:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 20:00:41,2021-01-16 20:00:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 20:16:55,2021-01-16 20:16:00,"18C, 18L","18C, 18L, 18R"
2021-01-16 20:31:48,2021-01-16 20:31:00,"36C, 36R","36C, 36L, 36R"
2021-01-16 20:52:52,2021-01-16 20:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-16 21:53:11,2021-01-16 21:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-16 22:53:05,2021-01-16 22:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-16 23:59:10,2021-01-16 23:59:00,"36C, 36R","36C, 36L, 36R"
2021-01-17 00:59:18,2021-01-17 00:59:00,"36C, 36R","36C, 36L, 36R"
2021-01-17 02:03:32,2021-01-17 02:03:00,"36C, 36R","36C, 36L, 36R"
2021-01-17 02:55:39,2021-01-17 02:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-17 03:54:00,2021-01-17 03:53:00,"36C, 36R","36C, 36R"
2021-01-17 04:52:47,2021-01-17 04:52:00,"36C, 36R","36C, 36R"
2021-01-17 05:52:47,2021-01-17 05:52:00,"36C, 36R","36C, 36R"
2021-01-17 07:00:43,2021-01-17 07:00:00,"36C, 36R","36C, 36R"
2021-01-17 07:53:11,2021-01-17 07:53:00,"36C, 36R","36C, 36R"
2021-01-17 09:22:35,2021-01-17 09:22:00,"36C, 36R","36C, 36R"
2021-01-17 10:31:47,2021-01-17 10:31:00,"36C, 36R","36C, 36R"
2021-01-17 10:55:58,2021-01-17 10:55:00,"36C, 36R","36C, 36R"
2021-01-17 11:53:03,2021-01-17 11:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-17 12:52:45,2021-01-17 12:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-17 13:26:32,2021-01-17 13:26:00,36C,"36C, 36L"
2021-01-17 13:54:41,2021-01-17 13:54:00,18C,"18C, 18R"
2021-01-17 13:59:39,2021-01-17 13:59:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 14:53:00,2021-01-17 14:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 16:03:32,2021-01-17 16:03:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 16:27:33,2021-01-17 16:27:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 17:00:32,2021-01-17 17:00:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 17:54:04,2021-01-17 17:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 18:57:43,2021-01-17 18:57:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 19:52:55,2021-01-17 19:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 20:14:11,2021-01-17 20:14:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 20:53:02,2021-01-17 20:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 21:54:34,2021-01-17 21:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 22:53:24,2021-01-17 22:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 23:21:57,2021-01-17 23:21:00,"18C, 18L","18C, 18L, 18R"
2021-01-17 23:53:10,2021-01-17 23:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 00:54:04,2021-01-18 00:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 02:02:25,2021-01-18 02:02:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 02:52:57,2021-01-18 02:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 03:54:09,2021-01-18 03:54:00,"18C, 18L","18C, 18L"
2021-01-18 04:52:50,2021-01-18 04:52:00,"18C, 18L","18C, 18L"
2021-01-18 05:52:47,2021-01-18 05:52:00,"18C, 18L","18C, 18L"
2021-01-18 06:52:43,2021-01-18 06:52:00,"18C, 18L","18C, 18L"
2021-01-18 07:53:33,2021-01-18 07:53:00,"18C, 18L","18C, 18L"
2021-01-18 08:55:19,2021-01-18 08:55:00,"18C, 18L","18C, 18L"
2021-01-18 09:52:47,2021-01-18 09:52:00,"18C, 18L","18C, 18L"
2021-01-18 10:57:38,2021-01-18 10:57:00,"18C, 18L","18C, 18L"
2021-01-18 12:00:45,2021-01-18 12:00:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 12:54:43,2021-01-18 12:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 13:35:24,2021-01-18 13:35:00,18L,"18L, 18R"
2021-01-18 13:53:43,2021-01-18 13:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 14:53:30,2021-01-18 14:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 15:52:55,2021-01-18 15:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 16:53:07,2021-01-18 16:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-18 17:20:42,2021-01-18 17:20:00,"36C, 36R","36C, 36L, 36R"
2021-01-18 17:54:19,2021-01-18 17:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-18 18:53:14,2021-01-18 18:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-18 20:02:44,2021-01-18 20:02:00,"36C, 36R","36C, 36L, 36R"
2021-01-18 20:52:49,2021-01-18 20:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-18 21:52:51,2021-01-18 21:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-18 22:56:04,2021-01-18 22:56:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 00:01:44,2021-01-18 23:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 00:53:08,2021-01-19 00:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 01:59:21,2021-01-19 01:59:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 02:53:22,2021-01-19 02:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 03:54:20,2021-01-19 03:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 04:52:49,2021-01-19 04:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 05:52:47,2021-01-19 05:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 06:52:46,2021-01-19 06:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 07:52:52,2021-01-19 07:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 08:52:51,2021-01-19 08:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 09:53:29,2021-01-19 09:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 10:52:58,2021-01-19 10:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 11:54:31,2021-01-19 11:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 12:53:13,2021-01-19 12:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 13:15:07,2021-01-19 13:15:00,"36C, 36R","36C, 36R"
2021-01-19 13:58:44,2021-01-19 13:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 14:52:58,2021-01-19 14:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 15:53:42,2021-01-19 15:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 16:36:02,2021-01-19 16:35:00,36R,"36L, 36R"
2021-01-19 16:52:52,2021-01-19 16:52:00,36R,"36L, 36R"
2021-01-19 17:00:32,2021-01-19 17:00:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 17:53:42,2021-01-19 17:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-19 18:25:59,2021-01-19 18:25:00,"18C, 18L","18C, 18L, 18R"
2021-01-19 18:53:26,2021-01-19 18:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-19 19:54:56,2021-01-19 19:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-19 20:53:25,2021-01-19 20:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-19 21:52:55,2021-01-19 21:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-19 22:56:04,2021-01-19 22:56:00,"18C, 18L","18C, 18L, 18R"
2021-01-19 23:53:23,2021-01-19 23:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 00:52:52,2021-01-20 00:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 01:55:39,2021-01-20 01:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 02:55:32,2021-01-20 02:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 03:52:48,2021-01-20 03:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 04:52:44,2021-01-20 04:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 05:54:34,2021-01-20 05:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 06:52:48,2021-01-20 06:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 07:52:50,2021-01-20 07:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 08:52:49,2021-01-20 08:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 09:52:44,2021-01-20 09:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 10:53:35,2021-01-20 10:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-20 11:40:35,2021-01-20 11:40:00,"36C, 36R","36C, 36L, 36R"
